_id,全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
477,172014,AA0000000193,石川県金沢市,上安原南けやき公園,カミヤスハラミナミケヤキコウエン,"","",1003,"","",172014,"",石川県金沢市上安原南33,石川県,金沢市,上安原南,33,"",36.558662,136.590984,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/59389/ddb3d9ba306ff7288ec00bc9ba4bfe55.JPG,CC BY,""
478,172014,AA0000000194,石川県金沢市,神谷内公園,カミヤチコウエン,"","",1003,"","",172014,"",石川県金沢市神谷内町66,石川県,金沢市,神谷内町,66,"",36.598957,136.675029,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/78555/6d03b3fbc8414da453ae3da4f6444b87.JPG,CC BY,""
479,172014,AA0000000195,石川県金沢市,神谷内児童公園,カミヤチジドウコウエン,"","",1003,"","",172014,"",石川県金沢市神谷内町チ204-1,石川県,金沢市,神谷内町チ,204-1,"",36.598673,136.689132,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/43870/c53209597984c361b55e0cd35e74a2a0.JPG,CC BY,""
480,172014,AA0000000196,石川県金沢市,神谷内はなみずき公園,カミヤチハナミズキコウエン,"","",1003,"","",172014,"",石川県金沢市神谷内町へ57他,石川県,金沢市,神谷内町へ,57他,"",36.599142,136.682582,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/50459/696bf9578dca141b61f3126979d1b5df.JPG,CC BY,""
481,172014,AA0000000197,石川県金沢市,神谷内町葵小公園,カミヤチマチアオイショウコウエン,"","",1003,"","",172014,"",石川県金沢市神谷内町葵1-26,石川県,金沢市,神谷内町葵,1-26,"",36.599233,136.68476,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/37739/80a9e3be854b9623d903ac883fc5d58d.JPG,CC BY,""
482,172014,AA0000000198,石川県金沢市,神谷内町北児童公園,カミヤチマチキタジドウコウエン,"","",1003,"","",172014,"",石川県金沢市神谷内町ハ40-1,石川県,金沢市,神谷内町ハ,40-1,"",36.598389,136.67711,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/27864/b2cb03918c15cb5a8d330a778d7f1604.JPG,CC BY,""
483,172014,AA0000000199,石川県金沢市,神谷内町南小公園,カミヤチマチミナミショウコウエン,"","",1003,"","",172014,"",石川県金沢市神谷内町ハ62-5,石川県,金沢市,神谷内町ハ,62-5,"",36.597695,136.67777,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/94898/7a96e54caa0cbddaf18a5ce84a360286.JPG,CC BY,""
484,172014,AA0000000200,石川県金沢市,神田交通公園,カンダコウツウコウエン,"","",1003,"","",172014,"",石川県金沢市新神田3-113,石川県,金沢市,新神田,3-113,"",36.561101,136.630434,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/49308/137af00ce76d81c94e185ad533f7d4b2.JPG,CC BY,""
485,172014,AA0000000201,石川県金沢市,神田町児童公園,カンダチョウジドウコウエン,"","",1003,"","",172014,"",石川県金沢市神田1-271,石川県,金沢市,神田,1-271,"",36.562191,136.637408,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/25083/942395856f526f39b68530f6d4ef47eb.JPG,CC BY,""
486,172014,AA0000000202,石川県金沢市,観音堂児童公園,カンノンドウジドウコウエン,"","",1003,"","",172014,"",石川県金沢市観音堂町ロ173-1,石川県,金沢市,観音堂町ロ,173-1,"",36.592677,136.601919,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/38362/e009f940b49b66d098ed57705db0b457.JPG,CC BY,""
487,172014,AA0000000203,石川県金沢市,観音堂町南公園,カンノンドウマチミナミコウエン,"","",1003,"","",172014,"",石川県金沢市観音堂町ル21-2,石川県,金沢市,観音堂町ル,21-2,"",36.589848,136.603103,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/00700/e02e525990b0902ddd11aee7a9770828.JPG,CC BY,""
488,172014,AA0000000204,石川県金沢市,観音堂町緑地,カンノンドウマチリョクチ,"","",1003,"","",172014,"",石川県金沢市観音堂町イ25-5ほか,石川県,金沢市,観音堂町イ,25-5ほか,"",36.593813,136.604291,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/98586/a91d9260fd5c310899356b9bde3807ac.JPG,CC BY,""
489,172014,AA0000000205,石川県金沢市,観音町緑地,カンノンマチリョクチ,"","",1003,"","",172014,"",石川県金沢市東山1-1054,石川県,金沢市,東山,1-1054,"",36.571234,136.669139,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
490,172014,AA0000000206,石川県金沢市,観法寺児童公園,カンポウジジドウコウエン,"","",1003,"","",172014,"",石川県金沢市観法寺町ろ42-3,石川県,金沢市,観法寺町ろ,42-3,"",36.619911,136.701827,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/01294/00a49834a64b4a3d2a41169dc84ce916.JPG,CC BY,""
491,172014,AA0000000207,石川県金沢市,観法寺町ナラの木小公園,カンポウジマチナラノキショウコウエン,"","",1003,"","",172014,"",石川県金沢市観法寺町ハ106-3,石川県,金沢市,観法寺町ハ,106-3,"",36.617263,136.703498,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/58054/f8e8b2d0d3f318b951259bbb312fac6b.JPG,CC BY,""
492,172014,AA0000000208,石川県金沢市,木倉町広場,キグラマチヒロバ,"","",1003,"","",172014,"",石川県金沢市木倉町179,石川県,金沢市,木倉町,179,"",36.56168,136.651377,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/31950/63c44de1c5d2def01d2b92b8d162d76e.JPG,CC BY,""
493,172014,AA0000000209,石川県金沢市,木越１丁目公園,キゴシ１チョウメコウエン,"","",1003,"","",172014,"",石川県金沢市木越1-167,石川県,金沢市,木越,1-167,"",36.620281,136.669503,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/74187/116822c11109f80ff8196558a6b058e6.JPG,CC BY,""
494,172014,AA0000000210,石川県金沢市,木越２丁目公園,キゴシ２チョウメコウエン,"","",1003,"","",172014,"",石川県金沢市木越2-262,石川県,金沢市,木越,2-262,"",36.62122,136.664997,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/74259/8ce39e00b616dc4d8d98c3d485826bd3.JPG,CC BY,""
495,172014,AA0000000211,石川県金沢市,木越あおぞら公園,キゴシアオゾラコウエン,"","",1003,"","",172014,"",石川県金沢市木越町ト103,石川県,金沢市,木越町ト,103,"",36.620354,136.659751,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/35601/cc42f9f96fb29c0672e99f2d3529c824.JPG,CC BY,""
496,172014,AA0000000212,石川県金沢市,木越運動公園,キゴシウンドウコウエン,"","",1003,"","",172014,"",石川県金沢市木越3-99,石川県,金沢市,木越,3-99,"",36.6179206,136.666611,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/48983/c54d9634e250c2f3b53cb03d4dee7302.JPG,CC BY,""
497,172014,AA0000000213,石川県金沢市,木越中央公園,キゴシチュウオウコウエン,"","",1003,"","",172014,"",石川県金沢市木越2-1,石川県,金沢市,木越,2-1,"",36.619463,136.667272,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/11833/8f2bd3fa21c7aff27722430faff0d850.JPG,CC BY,""
498,172014,AA0000000214,石川県金沢市,北四十万児童公園,キタシジマジドウコウエン,"","",1003,"","",172014,"",石川県金沢市四十万町北カ126,石川県,金沢市,四十万町北カ,126,"",36.49987,136.621213,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/42818/b69567663592d2753e6c9afd1d6e5d30.JPG,CC BY,""
499,172014,AA0000000215,石川県金沢市,北四十万第２児童公園,キタシジマダイ２ジドウコウエン,"","",1003,"","",172014,"",石川県金沢市四十万町北イ99,石川県,金沢市,四十万町北イ,99,"",36.505376,136.6144,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/45438/7bac4b91176f200d88aff0c5848084dc.JPG,CC BY,""
500,172014,AA0000000216,石川県金沢市,四十万北りんご公園,シジマキタリンゴコウエン,"","",1003,"","",172014,"",石川県金沢市四十万町北イ275-1,石川県,金沢市,四十万町北イ,275-1,"",36.50322,136.613145,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/48302/b3035e4bde78c62c297c83e903196753.JPG,CC BY,""
501,172014,AA0000000217,石川県金沢市,北塚町小緑地,キタヅカマチショウリョクチ,"","",1003,"","",172014,"",石川県金沢市北塚町東40-1,石川県,金沢市,北塚町東,40-1,"",36.570463,136.597846,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/28181/c8bc1d5ac0e907d957c6084342c82072.JPG,CC BY,""
502,172014,AA0000000218,石川県金沢市,北寺町南小公園,キタデラマチミナミショウコウエン,"","",1003,"","",172014,"",石川県金沢市北寺町ロ5-7,石川県,金沢市,北寺町ロ,5-7,"",36.610294,136.648161,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/70060/e801f712b83aaebc31a62be3bba13add.JPG,CC BY,""
503,172014,AA0000000219,石川県金沢市,北寺町公園,キタデラマチコウエン,"","",1003,"","",172014,"",石川県金沢市北寺町ロ7-4,石川県,金沢市,北寺町ロ,7-4,"",36.611588,136.647236,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/28782/881f79a2a305eae67fe68d992de35166.JPG,CC BY,""
504,172014,AA0000000220,石川県金沢市,北寺町小公園,キタデラマチショウコウエン,"","",1003,"","",172014,"",石川県金沢市北寺町ニ66,石川県,金沢市,北寺町ニ,66,"",36.615093,136.646587,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/66139/59692d65a3ede0b04f9fc5881204208e.JPG,CC BY,""
505,172014,AA0000000221,石川県金沢市,木谷公園,キダニコウエン,"","",1003,"","",172014,"",石川県金沢市粟崎町リ1-1,石川県,金沢市,粟崎町リ,1-1,"",36.625396,136.631234,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/72313/a4a97e0a00f39835c0bc418732319c35.JPG,CC BY,""
506,172014,AA0000000222,石川県金沢市,北町児童公園,キタマチジドウコウエン,"","",1003,"","",172014,"",石川県金沢市駅西本町6-403,石川県,金沢市,駅西本町,6-403,"",36.58552,136.626539,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/55055/2802846390fb654b640d7ccccd3d84c2.JPG,CC BY,""
507,172014,AA0000000223,石川県金沢市,北間町公園,キタママチコウエン,"","",1003,"","",172014,"",石川県金沢市北間町ホ161,石川県,金沢市,北間町ホ,161,"",36.622727,136.634569,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/73256/095d7eadb0915e0bb9d15267326cc8f2.JPG,CC BY,""
508,172014,AA0000000224,石川県金沢市,北間町小緑地,キタママチショウリョクチ,"","",1003,"","",172014,"",石川県金沢市北間町イ69-7,石川県,金沢市,北間町イ,69-7,"",36.62209,136.640674,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/69168/2f8b1989ab08fce2034430dd797c201a.JPG,CC BY,""
509,172014,AA0000000225,石川県金沢市,北間町西公園,キタママチニシコウエン,"","",1003,"","",172014,"",石川県金沢市北間町ハ93-1,石川県,金沢市,北間町ハ,93-1,"",36.620997,136.638011,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/88562/e905e5b821741e47ee0941943bfba219.JPG,CC BY,""
510,172014,AA0000000226,石川県金沢市,北安江２丁目公園,キタヤスエ２チョウメコウエン,"","",1003,"","",172014,"",石川県金沢市北安江2-1408-2,石川県,金沢市,北安江,2-1408-2,"",36.586219,136.649451,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/08447/f0cfd36e686cdaff29268da1f1c4e962.JPG,CC BY,""
511,172014,AA0000000227,石川県金沢市,北安江町緑地,キタヤスエチョウリョクチ,"","",1003,"","",172014,"",石川県金沢市北安江2-2901,石川県,金沢市,北安江,2-2901,"",36.588532,136.649376,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/11021/8c8e6c9ee52fca5d52688d176c1d3c0b.JPG,CC BY,""
512,172014,AA0000000228,石川県金沢市,北安江町小緑地,キタヤスエチョウショウリョクチ,"","",1003,"","",172014,"",石川県金沢市広岡町1-1113,石川県,金沢市,広岡町,1-1113,"",36.577209,136.646544,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
513,172014,AA0000000229,石川県金沢市,きびきの児童公園,キビキノジドウコウエン,"","",1003,"","",172014,"",石川県金沢市金沢西部第二土地区画整理事業内,石川県,金沢市,金沢西部第二土地区画整理事業内,"","",36.596381,136.605395,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/94211/0a241a407dd21ce22d7fc61017b39d23.JPG,CC BY,""
514,172014,AA0000000230,石川県金沢市,きびきの中央公園,キビキノチュウオウコウエン,"","",1003,"","",172014,"",石川県金沢市木曳野３丁目３０,石川県,金沢市,木曳野３丁目,30,"",36.601598,136.604544,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/72735/791214c1d61d3b9f5577daac02a2ecdc.JPG,CC BY,""
